0		0	0
7	1	62.74	48.24	64.99	52.14	64.99	52.14
0	1	0	0	0.00	0	0.00	0
7	1	45.3	54.28	47.55	58.18	47.55	58.18
0	1	0	0	0.00	0	0.00	0
7	1	31.35	66.37	33.60	70.26	33.60	70.26
0	1	0	0	0.00	0	0.00	0
7	1	13.9	72.41	16.15	76.31	16.15	76.31
0	1	0	0	0.00	0	0.00	0
7	1	3.44	66.37	5.69	70.26	5.69	70.26
0	1	0	0	0.00	0	0.00	0
7	1	-7.03	60.33	-4.78	64.2	-4.78	64.2
0	1	0	0	0.00	0	0.00	0
7	1	-20.98	48.24	-18.70	52.1	-18.70	52.1
0	1	0	0	0.00	0	0.00	0
7	1	-41.91	36.16	-39.66	40.05	-39.66	40.05
0	1	0	0	0.00	0	0.00	0
7	1	-52.37	42.2	-50.12	46.1	-50.12	46.1
0	1	0	0	0.00	0	0.00	0
7	1	-41.91	24.07	-39.65	27.99	-39.65	27.99
0	1	0	0	0.00	0	0.00	0
7	1	-52.37	18.03	-50.12	21.93	-50.12	21.93
0	1	0	0	0.00	0	0.00	0
7	1	-45.83	6.2	-42.04	8.62	-49.90	4.29
0	1	0	0	0.00	0	0.00	0
7	1	-48.89	-0.09	-49.90	4.29	-44.79	1.82
0	1	0	0	0.00	0	0.00	0
7	1	-45.83	6.2	-44.79	1.82	-42.21	3.52
0	1	0	0	0.00	0	0.00	0
7	1	-38.42	5.95	-42.21	3.52	-42.04	8.62
0	1	0	0	0.00	0	0.00	0
7	1	-52.37	-18.22	-50.12	-14.32	-50.12	-14.32
0	1	0	0	0.00	0	0.00	0
7	1	-59.35	-30.3	-57.10	-26.41	-57.10	-26.41
0	1	0	0	0.00	0	0.00	0
7	1	-48.82	-36.21	-46.57	-32.31	-46.57	-32.31
0	1	0	0	0.00	0	0.00	0
7	1	-31.44	-42.39	-29.19	-38.49	-29.19	-38.49
0	1	0	0	0.00	0	0.00	0
7	1	-10.51	-54.47	-8.26	-50.58	-8.26	-50.58
0	1	0	0	0.00	0	0.00	0
7	1	-10.51	-66.56	-8.26	-62.66	-8.26	-62.66
0	1	0	0	0.00	0	0.00	0
7	1	-0.05	-48.43	2.20	-44.53	2.20	-44.53
0	1	0	0	0.00	0	0.00	0
7	1	10.42	-54.47	12.67	-50.58	12.67	-50.58
0	1	0	0	0.00	0	0.00	0
7	1	16.95	-42.13	12.72	-40.69	18.17	-37.78
0	1	0	0	0.00	0	0.00	0
7	1	13.9	-36.35	18.17	-37.78	12.72	-40.69
0	1	0	0	0.00	0	0.00	0
7	1	31.33	-42.47	33.53	-38.6	33.53	-38.6
0	1	0	0	0.00	0	0.00	0
7	1	41.81	-36.35	44.06	-32.45	44.06	-32.45
0	1	0	0	0.00	0	0.00	0
7	0	52.23	-30.45	56.39	-28.72	51.61	-25.99
0	1	0	0	0.00	0	0.00	0
7	0	55.76	-24.26	51.61	-25.99	56.39	-28.72
0	1	0	0	0.00	0	0.00	0
7	1	52.28	-6.14	54.53	-2.24	54.53	-2.24
0	1	0	0	0.00	0	0.00	0
7	1	52.28	18.03	54.53	21.93	54.53	21.93
0	1	0	0	0.00	0	0.00	0
7	1	62.74	24.07	64.99	27.97	64.99	27.97
0	1	0	0	0.00	0	0.00	0
7	1	41.81	24.07	44.06	27.97	44.06	27.97
0	1	0	0	0.00	0	0.00	0
7	1	41.81	36.16	44.06	40.05	44.06	40.05
0	1	0	0	0.00	0	0.00	0
7	1	24.37	42.2	28.49	40.4	24.16	37.7
0	1	0	0	0.00	0	0.00	0
7	1	28.29	35.91	24.16	37.7	23.98	34.6
0	1	0	0	0.00	0	0.00	0
7	1	24.37	30.12	23.98	34.6	28.67	31.42
0	1	0	0	0.00	0	0.00	0
7	1	28.29	35.91	28.67	31.42	28.49	40.4
0	1	0	0	0.00	0	0.00	0
7	1	10.42	54.28	12.67	58.18	12.67	58.18
0	1	0	0	0.00	0	0.00	0
7	1	0.04	36.18	2.20	40.05	2.20	40.05
0	1	0	0	0.00	0	0.00	0
7	1	-10.51	30.12	-8.27	34.01	-8.27	34.01
0	1	0	0	0.00	0	0.00	0
7	1	-20.98	24.07	-18.73	27.97	-18.73	27.97
0	1	0	0	0.00	0	0.00	0
7	1	-7.03	11.99	-4.78	15.89	-4.78	15.89
0	1	0	0	0.00	0	0.00	0
7	1	-20.98	-0.09	-18.73	3.8	-18.73	3.8
0	1	0	0	0.00	0	0.00	0
7	1	-31.44	-18.22	-29.19	-14.32	-29.19	-14.32
0	1	0	0	0.00	0	0.00	0
7	1	-20.98	-24.26	-18.73	-20.37	-18.73	-20.37
0	1	0	0	0.00	0	0.00	0
7	1	-10.59	-30.36	-8.34	-26.46	-8.34	-26.46
0	1	0	0	0.00	0	0.00	0
7	1	10.42	-18.22	12.67	-14.32	12.67	-14.32
0	1	0	0	0.00	0	0.00	0
7	1	31.35	-18.22	33.52	-14.45	33.52	-14.45
0	1	0	0	0	0	0.00	0
7	0	31.35	-6.14	33.60	-2.24	33.60	-2.24
0	1	0	0	0	0	0.00	0
7	0	31.35	5.95	33.59	9.84	33.59	9.84
0	1	0	0	0.00	0	0	0
7	1	10.42	18.03	12.66	21.92	12.66	21.92
0	1	0	0	0	0	0	0
7	1	13.9	-0.09	16.15	3.8	16.15	3.8
0	1	0	0	0.00	0	0	0
7	1	-7.03	-12.18	-4.80	-8.32	-4.80	-8.32
0	1	0	0	0.00	0	0	0
5	1			-78.42	0.01			
0	0	0	0	0	0	0	0
5	1			-76.46	-44.14			
0	0	0	0	0	0	0	0
5	1			-76.46	44.14				
0	0	0	0	0	0	0	0
5	1			-66.23	38.24			
0	0	0	0	0	0	0	0
5	1			-54.35	31.38			
0	0	0	0	0	0	0	0
5	1			-43.54	-25.14			
0	0	0	0	0	0	0	0
5	1			-39.21	67.91				
0	0	0	0	0	0	0	0
5	1			-39.21	-67.91			
0	0	0	0	0	0	0	0
5	1			-28.81	16.63			
0	0	0	0	0	0	0	0
5	1			-17.16	9.91			
0	0	0	0	0	0	0	0
5	1			-16.72	-9.66			
0	0	0	0	0	0	0	0
5	1			0.01	-88.29			
0	0	0	0	0	0	0	0
5	1			0.01	-77.28			
0	0	0	0	0	0	0	0
5	1			0.01	-62.37			
0	0	0	0	0	0	0	0
5	1			0.01	-33.8			
0	0	0	0	0	0	0	0
5	1			0.01	-20.69			
0	0	0	0	0	0	0	0
5	1			0.01	0.01			
0	0	0	0	0	0	0	0
5	1			0.01	19.87			
0	0	0	0	0	0	0	0
5	1			0.01	52.26			
0	0	0	0	0	0	0	0
5	1			0.01	75.3			
0	0	0	0	0	0	0	0
5	1			17.06	-9.85			
0	0	0	0	0	0	0	0
5	1			18.67	10.78			
0	0	0	0	0	0	0	0
5	1			30.17	17.42			
0	0	0	0	0	0	0	0
5	1			39.21	67.91			
0	0	0	0	0	0	0	0
5	1			39.21	-67.91			
0	0	0	0	0	0	0	0
5	1			41.63	-24.03			
0	0	0	0	0	0	0	0
5	1			54.85	31.67			
0	0	0	0	0	0	0	0
5	1			62.35	-36			
0	0	0	0	0	0	0	0
5	1			67.89	39.19			
0	0	0	0	0	0	0	0
5	1			76.46	44.14			
0	0	0	0	0	0	0	0
5	1			78.42	0.01			
